Title: * spicenetlist
Date: Tue Nov 26 13:46:48  2019
Plotname: DC transfer characteristic
Flags: real
No. Variables: 7
No. Points: 501
Variables:
	0	v-sweep	voltage
	1	n_1	voltage
	2	n_2	voltage
	3	n_3	voltage
	4	i(v_v1)	current
	5	i(v_v2)	current
	6	i(v_vcur_1)	current
Values:
 0	0.000000000000000e+00
	0.000000000000000e+00
	0.000000000000000e+00
	7.300000000000000e+00
	0.000000000000000e+00
	0.000000000000000e+00
	0.000000000000000e+00

 1	4.000000000000000e-02
	4.000000000000000e-02
	4.000000000000000e-02
	7.300000000000000e+00
	0.000000000000000e+00
	-6.924357921862039e-06
	6.924357921862039e-06

 2	8.000000000000000e-02
	8.000000000000000e-02
	8.000000000000000e-02
	7.300000000000000e+00
	0.000000000000000e+00
	-1.381053094771506e-05
	1.381053094771506e-05

 3	1.200000000000000e-01
	1.200000000000000e-01
	1.200000000000000e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-2.065851907761609e-05
	2.065851907761609e-05

 4	1.600000000000000e-01
	1.600000000000000e-01
	1.600000000000000e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-2.746832231157626e-05
	2.746832231157626e-05

 5	2.000000000000000e-01
	2.000000000000000e-01
	2.000000000000000e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-3.423994064959708e-05
	3.423994064959708e-05

 6	2.400000000000000e-01
	2.400000000000000e-01
	2.400000000000000e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-4.097337409167882e-05
	4.097337409167882e-05

 7	2.800000000000000e-01
	2.800000000000000e-01
	2.800000000000000e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-4.766862263782156e-05
	4.766862263782156e-05

 8	3.200000000000000e-01
	3.200000000000000e-01
	3.200000000000000e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-5.432568628802532e-05
	5.432568628802532e-05

 9	3.600000000000000e-01
	3.600000000000000e-01
	3.600000000000000e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-6.094456504229011e-05
	6.094456504229011e-05

 10	4.000000000000000e-01
	4.000000000000000e-01
	4.000000000000000e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-6.752525890061595e-05
	6.752525890061595e-05

 11	4.399999999999999e-01
	4.399999999999999e-01
	4.399999999999999e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-7.406776786300284e-05
	7.406776786300284e-05

 12	4.799999999999999e-01
	4.799999999999999e-01
	4.799999999999999e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-8.057209192945079e-05
	8.057209192945079e-05

 13	5.199999999999999e-01
	5.199999999999999e-01
	5.199999999999999e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-8.703823109995976e-05
	8.703823109995976e-05

 14	5.599999999999999e-01
	5.599999999999999e-01
	5.599999999999999e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-9.346618537452976e-05
	9.346618537452976e-05

 15	6.000000000000000e-01
	6.000000000000000e-01
	6.000000000000000e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-9.985595475316086e-05
	9.985595475316086e-05

 16	6.400000000000000e-01
	6.400000000000000e-01
	6.400000000000000e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-1.062075392358530e-04
	1.062075392358530e-04

 17	6.800000000000000e-01
	6.800000000000000e-01
	6.800000000000000e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-1.125209388226061e-04
	1.125209388226061e-04

 18	7.200000000000001e-01
	7.200000000000001e-01
	7.200000000000001e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-1.187961535134204e-04
	1.187961535134204e-04

 19	7.600000000000001e-01
	7.600000000000001e-01
	7.600000000000001e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-1.250331833082956e-04
	1.250331833082956e-04

 20	8.000000000000002e-01
	8.000000000000002e-01
	8.000000000000002e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-1.312320282072319e-04
	1.312320282072319e-04

 21	8.400000000000002e-01
	8.400000000000002e-01
	8.400000000000002e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-1.373926882102293e-04
	1.373926882102293e-04

 22	8.800000000000002e-01
	8.800000000000002e-01
	8.800000000000002e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-1.435151633172877e-04
	1.435151633172877e-04

 23	9.200000000000003e-01
	9.200000000000003e-01
	9.200000000000003e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-1.495994535284071e-04
	1.495994535284071e-04

 24	9.600000000000003e-01
	9.600000000000003e-01
	9.600000000000003e-01
	7.300000000000000e+00
	0.000000000000000e+00
	-1.556455588435877e-04
	1.556455588435877e-04

 25	1.000000000000000e+00
	1.000000000000000e+00
	1.000000000000000e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-1.616534792628291e-04
	1.616534792628291e-04

 26	1.040000000000000e+00
	1.040000000000000e+00
	1.040000000000000e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-1.676232147861317e-04
	1.676232147861317e-04

 27	1.080000000000000e+00
	1.080000000000000e+00
	1.080000000000000e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-1.735547654134954e-04
	1.735547654134954e-04

 28	1.120000000000000e+00
	1.120000000000000e+00
	1.120000000000000e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-1.794481311449201e-04
	1.794481311449201e-04

 29	1.160000000000000e+00
	1.160000000000000e+00
	1.160000000000000e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-1.853033119804058e-04
	1.853033119804058e-04

 30	1.200000000000000e+00
	1.200000000000000e+00
	1.200000000000000e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-1.911203079199525e-04
	1.911203079199525e-04

 31	1.240000000000000e+00
	1.240000000000000e+00
	1.240000000000000e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-1.968991189635604e-04
	1.968991189635604e-04

 32	1.280000000000000e+00
	1.280000000000000e+00
	1.280000000000000e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.026397451112293e-04
	2.026397451112293e-04

 33	1.320000000000001e+00
	1.320000000000001e+00
	1.320000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.083421863629592e-04
	2.083421863629592e-04

 34	1.360000000000001e+00
	1.360000000000001e+00
	1.360000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.140064427187502e-04
	2.140064427187502e-04

 35	1.400000000000001e+00
	1.400000000000001e+00
	1.400000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.196325141786022e-04
	2.196325141786022e-04

 36	1.440000000000001e+00
	1.440000000000001e+00
	1.440000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.252204007425153e-04
	2.252204007425153e-04

 37	1.480000000000001e+00
	1.480000000000001e+00
	1.480000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.307701024104893e-04
	2.307701024104893e-04

 38	1.520000000000001e+00
	1.520000000000001e+00
	1.520000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.362816191825245e-04
	2.362816191825245e-04

 39	1.560000000000001e+00
	1.560000000000001e+00
	1.560000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.417549510586207e-04
	2.417549510586207e-04

 40	1.600000000000001e+00
	1.600000000000001e+00
	1.600000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.471900980387779e-04
	2.471900980387779e-04

 41	1.640000000000001e+00
	1.640000000000001e+00
	1.640000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.525870601229963e-04
	2.525870601229963e-04

 42	1.680000000000001e+00
	1.680000000000001e+00
	1.680000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.579458373112756e-04
	2.579458373112756e-04

 43	1.720000000000001e+00
	1.720000000000001e+00
	1.720000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.632664296036160e-04
	2.632664296036160e-04

 44	1.760000000000001e+00
	1.760000000000001e+00
	1.760000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.685488370000174e-04
	2.685488370000174e-04

 45	1.800000000000001e+00
	1.800000000000001e+00
	1.800000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.737930595004799e-04
	2.737930595004799e-04

 46	1.840000000000001e+00
	1.840000000000001e+00
	1.840000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.789990971050034e-04
	2.789990971050034e-04

 47	1.880000000000001e+00
	1.880000000000001e+00
	1.880000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.841669498135880e-04
	2.841669498135880e-04

 48	1.920000000000001e+00
	1.920000000000001e+00
	1.920000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.892966176262337e-04
	2.892966176262337e-04

 49	1.960000000000001e+00
	1.960000000000001e+00
	1.960000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.943881005429403e-04
	2.943881005429403e-04

 50	2.000000000000001e+00
	2.000000000000001e+00
	2.000000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-2.994413985637080e-04
	2.994413985637080e-04

 51	2.040000000000001e+00
	2.040000000000001e+00
	2.040000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.044565116885368e-04
	3.044565116885368e-04

 52	2.080000000000001e+00
	2.080000000000001e+00
	2.080000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.094334399174266e-04
	3.094334399174266e-04

 53	2.120000000000001e+00
	2.120000000000001e+00
	2.120000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.143721832503774e-04
	3.143721832503774e-04

 54	2.160000000000001e+00
	2.160000000000001e+00
	2.160000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.192727416873893e-04
	3.192727416873893e-04

 55	2.200000000000001e+00
	2.200000000000001e+00
	2.200000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.241351152284622e-04
	3.241351152284622e-04

 56	2.240000000000001e+00
	2.240000000000001e+00
	2.240000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.289593038735963e-04
	3.289593038735963e-04

 57	2.280000000000001e+00
	2.280000000000001e+00
	2.280000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.337453076227913e-04
	3.337453076227913e-04

 58	2.320000000000001e+00
	2.320000000000001e+00
	2.320000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.384931264760474e-04
	3.384931264760474e-04

 59	2.360000000000001e+00
	2.360000000000001e+00
	2.360000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.432027604333646e-04
	3.432027604333646e-04

 60	2.400000000000001e+00
	2.400000000000001e+00
	2.400000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.478742094947428e-04
	3.478742094947428e-04

 61	2.440000000000001e+00
	2.440000000000001e+00
	2.440000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.525074736601820e-04
	3.525074736601820e-04

 62	2.480000000000001e+00
	2.480000000000001e+00
	2.480000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.571025529296823e-04
	3.571025529296823e-04

 63	2.520000000000001e+00
	2.520000000000001e+00
	2.520000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.616594473032436e-04
	3.616594473032436e-04

 64	2.560000000000001e+00
	2.560000000000001e+00
	2.560000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.661781567808660e-04
	3.661781567808660e-04

 65	2.600000000000001e+00
	2.600000000000001e+00
	2.600000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.706586813625494e-04
	3.706586813625494e-04

 66	2.640000000000001e+00
	2.640000000000001e+00
	2.640000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.751010210482938e-04
	3.751010210482938e-04

 67	2.680000000000001e+00
	2.680000000000001e+00
	2.680000000000001e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.795051758380994e-04
	3.795051758380994e-04

 68	2.720000000000002e+00
	2.720000000000002e+00
	2.720000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.838711457319660e-04
	3.838711457319660e-04

 69	2.760000000000002e+00
	2.760000000000002e+00
	2.760000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.881989307298935e-04
	3.881989307298935e-04

 70	2.800000000000002e+00
	2.800000000000002e+00
	2.800000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.924885308318822e-04
	3.924885308318822e-04

 71	2.840000000000002e+00
	2.840000000000002e+00
	2.840000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-3.967399460379319e-04
	3.967399460379319e-04

 72	2.880000000000002e+00
	2.880000000000002e+00
	2.880000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.009531763480427e-04
	4.009531763480427e-04

 73	2.920000000000002e+00
	2.920000000000002e+00
	2.920000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.051282217622145e-04
	4.051282217622145e-04

 74	2.960000000000002e+00
	2.960000000000002e+00
	2.960000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.092650822804473e-04
	4.092650822804473e-04

 75	3.000000000000002e+00
	3.000000000000002e+00
	3.000000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.133637579027412e-04
	4.133637579027412e-04

 76	3.040000000000002e+00
	3.040000000000002e+00
	3.040000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.174242486290962e-04
	4.174242486290962e-04

 77	3.080000000000002e+00
	3.080000000000002e+00
	3.080000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.214465544595122e-04
	4.214465544595122e-04

 78	3.120000000000002e+00
	3.120000000000002e+00
	3.120000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.254306753939891e-04
	4.254306753939891e-04

 79	3.160000000000002e+00
	3.160000000000002e+00
	3.160000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.293766114325273e-04
	4.293766114325273e-04

 80	3.200000000000002e+00
	3.200000000000002e+00
	3.200000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.332843625751264e-04
	4.332843625751264e-04

 81	3.240000000000002e+00
	3.240000000000002e+00
	3.240000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.371539288217865e-04
	4.371539288217865e-04

 82	3.280000000000002e+00
	3.280000000000002e+00
	3.280000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.409853101725078e-04
	4.409853101725078e-04

 83	3.320000000000002e+00
	3.320000000000002e+00
	3.320000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.447785066272901e-04
	4.447785066272901e-04

 84	3.360000000000002e+00
	3.360000000000002e+00
	3.360000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.485335181861334e-04
	4.485335181861334e-04

 85	3.400000000000002e+00
	3.400000000000002e+00
	3.400000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.522503448490377e-04
	4.522503448490377e-04

 86	3.440000000000002e+00
	3.440000000000002e+00
	3.440000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.559289866160031e-04
	4.559289866160031e-04

 87	3.480000000000002e+00
	3.480000000000002e+00
	3.480000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.595694434870296e-04
	4.595694434870296e-04

 88	3.520000000000002e+00
	3.520000000000002e+00
	3.520000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.631717154621172e-04
	4.631717154621172e-04

 89	3.560000000000002e+00
	3.560000000000002e+00
	3.560000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.667358025412657e-04
	4.667358025412657e-04

 90	3.600000000000002e+00
	3.600000000000002e+00
	3.600000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.702617047244753e-04
	4.702617047244753e-04

 91	3.640000000000002e+00
	3.640000000000002e+00
	3.640000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.737494220117459e-04
	4.737494220117459e-04

 92	3.680000000000002e+00
	3.680000000000002e+00
	3.680000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.771989544030776e-04
	4.771989544030776e-04

 93	3.720000000000002e+00
	3.720000000000002e+00
	3.720000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.806103018984703e-04
	4.806103018984703e-04

 94	3.760000000000002e+00
	3.760000000000002e+00
	3.760000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.839834644979240e-04
	4.839834644979240e-04

 95	3.800000000000002e+00
	3.800000000000002e+00
	3.800000000000002e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.873184422014389e-04
	4.873184422014389e-04

 96	3.840000000000003e+00
	3.840000000000003e+00
	3.840000000000003e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.906152350090148e-04
	4.906152350090148e-04

 97	3.880000000000003e+00
	3.880000000000003e+00
	3.880000000000003e+00
	7.300000000000000e+00
	0.000000000000000e+00
	-4.938738429206517e-04
